Cosine Similarity,Class,Modality Pair,i,j
0.80074984,6,rgb_pca,0,1
0.7714087,6,rgb_pca,0,1
0.72523326,6,rgb_pca,0,1
0.75041753,6,rgb_pca,0,1
0.78504133,6,rgb_pca,0,1
0.82906926,6,rgb_pca,0,1
0.8285557,6,rgb_pca,0,1
0.83456224,6,rgb_pca,0,1
0.81895363,6,rgb_pca,0,1
0.8187113,6,rgb_pca,0,1
0.79581225,6,rgb_pca,0,1
0.7474527,6,rgb_pca,0,1
0.7781617,6,rgb_pca,0,1
0.77913153,6,rgb_pca,0,1
0.80085415,6,rgb_pca,0,1
0.7967971,6,rgb_pca,0,1
0.813245,6,rgb_pca,0,1
0.7954158,6,rgb_pca,0,1
0.76445603,6,rgb_pca,0,1
0.6811574,6,rgb_pca,0,1
0.69141895,6,rgb_pca,0,1
0.7402666,6,rgb_pca,0,1
0.74874234,6,rgb_pca,0,1
0.80435026,6,rgb_pca,0,1
0.81159174,6,rgb_pca,0,1
0.7982979,6,rgb_pca,0,1
0.78131014,6,rgb_pca,0,1
0.7645949,6,rgb_pca,0,1
0.71497494,6,rgb_pca,0,1
0.6512543,6,rgb_pca,0,1
0.67685705,6,rgb_pca,0,1
0.7231865,6,rgb_pca,0,1
0.74683714,6,rgb_pca,0,1
0.75977635,6,rgb_pca,0,1
0.73234904,6,rgb_pca,0,1
0.7234752,6,rgb_pca,0,1
0.7475091,6,rgb_pca,0,1
0.7272404,6,rgb_pca,0,1
0.73114514,6,rgb_pca,0,1
0.7372719,6,rgb_pca,0,1
0.72921926,6,rgb_pca,0,1
0.7401842,6,rgb_pca,0,1
0.6949411,6,rgb_pca,0,1
0.7123196,6,rgb_pca,0,1
0.7084133,6,rgb_pca,0,1
0.74735713,6,rgb_pca,0,1
0.7347188,6,rgb_pca,0,1
0.7341751,6,rgb_pca,0,1
0.7315247,6,rgb_pca,0,1
0.7128071,6,rgb_pca,0,1
0.7374015,6,rgb_pca,0,1
0.7436114,2,rgb_pca,0,1
0.76643276,2,rgb_pca,0,1
0.72707194,2,rgb_pca,0,1
0.7282146,2,rgb_pca,0,1
0.7194959,2,rgb_pca,0,1
0.70816946,2,rgb_pca,0,1
0.7432806,2,rgb_pca,0,1
0.77955484,2,rgb_pca,0,1
0.71479195,2,rgb_pca,0,1
0.7151163,2,rgb_pca,0,1
0.73338413,2,rgb_pca,0,1
0.7416613,2,rgb_pca,0,1
0.7845882,2,rgb_pca,0,1
0.79190123,2,rgb_pca,0,1
0.7903416,2,rgb_pca,0,1
0.8086405,2,rgb_pca,0,1
0.73006016,2,rgb_pca,0,1
0.7155342,2,rgb_pca,0,1
0.67830473,2,rgb_pca,0,1
0.65989804,2,rgb_pca,0,1
0.7315862,2,rgb_pca,0,1
0.7645176,2,rgb_pca,0,1
0.66657966,2,rgb_pca,0,1
0.58440995,2,rgb_pca,0,1
0.5791778,2,rgb_pca,0,1
0.6848278,2,rgb_pca,0,1
0.7392403,2,rgb_pca,0,1
0.867018,6,rgb_pca,0,1
0.8509729,6,rgb_pca,0,1
0.84362185,6,rgb_pca,0,1
0.77303624,6,rgb_pca,0,1
0.82399315,6,rgb_pca,0,1
0.8033478,6,rgb_pca,0,1
0.7898642,6,rgb_pca,0,1
0.73634875,6,rgb_pca,0,1
0.7917503,6,rgb_pca,0,1
0.711143,6,rgb_pca,0,1
0.7867759,6,rgb_pca,0,1
0.70883024,6,rgb_pca,0,1
0.7007373,6,rgb_pca,0,1
0.80657923,6,rgb_pca,0,1
0.75202847,6,rgb_pca,0,1
0.67470026,6,rgb_pca,0,1
0.82996464,6,rgb_pca,0,1
0.7837293,6,rgb_pca,0,1
0.7462232,6,rgb_pca,0,1
0.7893728,6,rgb_pca,0,1
0.75695723,6,rgb_pca,0,1
0.7493503,6,rgb_pca,0,1
0.7620636,6,rgb_pca,0,1
0.7865581,6,rgb_pca,0,1
0.7727262,6,rgb_pca,0,1
0.7558278,6,rgb_pca,0,1
0.7474503,6,rgb_pca,0,1
0.80723417,6,rgb_pca,0,1
0.76885676,6,rgb_pca,0,1
0.7332303,6,rgb_pca,0,1
0.72786397,6,rgb_pca,0,1
0.8063605,6,rgb_pca,0,1
0.76957357,6,rgb_pca,0,1
0.6847115,6,rgb_pca,0,1
0.7150053,6,rgb_pca,0,1
0.8019656,2,rgb_pca,0,1
0.811075,2,rgb_pca,0,1
0.78076684,2,rgb_pca,0,1
0.79970765,2,rgb_pca,0,1
0.7831054,2,rgb_pca,0,1
0.79118776,2,rgb_pca,0,1
0.7819524,2,rgb_pca,0,1
0.8057045,2,rgb_pca,0,1
0.76859045,2,rgb_pca,0,1
0.76630944,2,rgb_pca,0,1
0.7300567,2,rgb_pca,0,1
0.7591154,2,rgb_pca,0,1
0.810653,2,rgb_pca,0,1
0.7911526,2,rgb_pca,0,1
0.75226474,2,rgb_pca,0,1
0.7799612,2,rgb_pca,0,1
0.79727805,2,rgb_pca,0,1
0.76389134,2,rgb_pca,0,1
0.6784285,2,rgb_pca,0,1
0.6762495,2,rgb_pca,0,1
0.7418189,2,rgb_pca,0,1
0.78622866,2,rgb_pca,0,1
0.74574316,2,rgb_pca,0,1
0.68439746,2,rgb_pca,0,1
0.65904033,2,rgb_pca,0,1
0.7562407,2,rgb_pca,0,1
0.82307565,2,rgb_pca,0,1
0.70525527,2,rgb_pca,0,1
0.7153398,2,rgb_pca,0,1
0.74192715,2,rgb_pca,0,1
0.7644224,2,rgb_pca,0,1
0.7603554,2,rgb_pca,0,1
0.7947712,2,rgb_pca,0,1
0.80734164,2,rgb_pca,0,1
0.77307355,2,rgb_pca,0,1
0.6895206,2,rgb_pca,0,1
0.7100233,2,rgb_pca,0,1
0.7385198,2,rgb_pca,0,1
0.7292647,2,rgb_pca,0,1
0.69830036,2,rgb_pca,0,1
0.70026624,2,rgb_pca,0,1
0.7313979,2,rgb_pca,0,1
0.7489841,2,rgb_pca,0,1
0.66874075,2,rgb_pca,0,1
0.6580689,2,rgb_pca,0,1
0.5707535,2,rgb_pca,0,1
0.5548475,2,rgb_pca,0,1
0.6858705,2,rgb_pca,0,1
0.6991253,2,rgb_pca,0,1
0.6764407,2,rgb_pca,0,1
0.5674803,2,rgb_pca,0,1
0.53851473,2,rgb_pca,0,1
0.70786536,2,rgb_pca,0,1
0.7113142,2,rgb_pca,0,1
0.7913084,2,rgb_pca,0,1
0.7849361,2,rgb_pca,0,1
0.7903266,2,rgb_pca,0,1
0.69786716,2,rgb_pca,0,1
0.7843574,2,rgb_pca,0,1
0.7401735,2,rgb_pca,0,1
0.8014406,2,rgb_pca,0,1
0.7712721,2,rgb_pca,0,1
0.7797971,2,rgb_pca,0,1
0.7935978,2,rgb_pca,0,1
0.77202094,2,rgb_pca,0,1
0.77146876,2,rgb_pca,0,1
0.76045316,2,rgb_pca,0,1
0.8042157,2,rgb_pca,0,1
0.8158527,2,rgb_pca,0,1
0.7414738,2,rgb_pca,0,1
0.74528813,2,rgb_pca,0,1
0.7590794,2,rgb_pca,0,1
0.748325,2,rgb_pca,0,1
0.72601825,2,rgb_pca,0,1
0.73012626,2,rgb_pca,0,1
0.7290077,2,rgb_pca,0,1
0.78281367,2,rgb_pca,0,1
0.7526097,2,rgb_pca,0,1
0.7368661,2,rgb_pca,0,1
0.7556306,2,rgb_pca,0,1
0.7518562,2,rgb_pca,0,1
0.78050876,2,rgb_pca,0,1
0.75375503,2,rgb_pca,0,1
0.7380837,2,rgb_pca,0,1
0.74770755,2,rgb_pca,0,1
0.74898475,2,rgb_pca,0,1
0.78787464,2,rgb_pca,0,1
0.79233104,2,rgb_pca,0,1
0.7757722,2,rgb_pca,0,1
0.7794841,2,rgb_pca,0,1
0.7596226,2,rgb_pca,0,1
0.7475966,2,rgb_pca,0,1
0.7371072,2,rgb_pca,0,1
0.7719671,2,rgb_pca,0,1
0.82397103,2,rgb_pca,0,1
0.7932624,2,rgb_pca,0,1
0.80009675,2,rgb_pca,0,1
0.7980307,2,rgb_pca,0,1
0.77628785,2,rgb_pca,0,1
0.7756557,2,rgb_pca,0,1
0.7828699,2,rgb_pca,0,1
0.7693875,2,rgb_pca,0,1
0.74300885,2,rgb_pca,0,1
0.7906956,2,rgb_pca,0,1
0.80128706,2,rgb_pca,0,1
0.76875937,2,rgb_pca,0,1
0.7579814,2,rgb_pca,0,1
0.78028536,2,rgb_pca,0,1
0.7773012,2,rgb_pca,0,1
0.7616756,2,rgb_pca,0,1
0.7612318,2,rgb_pca,0,1
0.7436028,2,rgb_pca,0,1
0.7605758,2,rgb_pca,0,1
0.7736092,2,rgb_pca,0,1
0.7381941,2,rgb_pca,0,1
0.75133646,2,rgb_pca,0,1
0.76805246,2,rgb_pca,0,1
0.74341804,2,rgb_pca,0,1
0.7451682,2,rgb_pca,0,1
0.72282135,2,rgb_pca,0,1
0.7715584,2,rgb_pca,0,1
0.780802,2,rgb_pca,0,1
0.7515478,2,rgb_pca,0,1
0.77985024,2,rgb_pca,0,1
0.76801336,2,rgb_pca,0,1
0.73384714,2,rgb_pca,0,1
0.7632936,2,rgb_pca,0,1
0.7680109,2,rgb_pca,0,1
0.7674795,2,rgb_pca,0,1
0.76992476,2,rgb_pca,0,1
0.74025327,2,rgb_pca,0,1
0.77605104,2,rgb_pca,0,1
0.7754665,2,rgb_pca,0,1
0.75986266,2,rgb_pca,0,1
0.7639655,2,rgb_pca,0,1
0.7858944,2,rgb_pca,0,1
0.7761057,2,rgb_pca,0,1
0.756071,2,rgb_pca,0,1
0.75148106,2,rgb_pca,0,1
0.780499,2,rgb_pca,0,1
0.74278677,2,rgb_pca,0,1
0.7253098,2,rgb_pca,0,1
0.72697,2,rgb_pca,0,1
0.7206062,2,rgb_pca,0,1
0.732642,2,rgb_pca,0,1
0.708562,2,rgb_pca,0,1
0.72108203,2,rgb_pca,0,1
0.7479831,2,rgb_pca,0,1
0.75981903,2,rgb_pca,0,1
0.7458769,2,rgb_pca,0,1
0.7445545,2,rgb_pca,0,1
0.7249023,2,rgb_pca,0,1
0.75434625,2,rgb_pca,0,1
0.71341276,2,rgb_pca,0,1
0.71234345,2,rgb_pca,0,1
0.69890136,2,rgb_pca,0,1
0.68146265,2,rgb_pca,0,1
0.6935699,2,rgb_pca,0,1
0.6774291,2,rgb_pca,0,1
0.740508,2,rgb_pca,0,1
0.7548807,2,rgb_pca,0,1
0.7707883,2,rgb_pca,0,1
0.77296925,2,rgb_pca,0,1
0.7750461,2,rgb_pca,0,1
0.7710546,2,rgb_pca,0,1
0.78882205,2,rgb_pca,0,1
0.7628651,2,rgb_pca,0,1
0.74586713,2,rgb_pca,0,1
0.7533369,2,rgb_pca,0,1
0.7230149,2,rgb_pca,0,1
0.71039283,2,rgb_pca,0,1
0.7365034,2,rgb_pca,0,1
0.7607324,2,rgb_pca,0,1
0.7449602,2,rgb_pca,0,1
0.76151454,2,rgb_pca,0,1
0.7687491,2,rgb_pca,0,1
0.77216786,2,rgb_pca,0,1
0.7695646,2,rgb_pca,0,1
0.7549055,2,rgb_pca,0,1
0.77595115,2,rgb_pca,0,1
0.78602654,2,rgb_pca,0,1
0.7792029,2,rgb_pca,0,1
0.77156603,2,rgb_pca,0,1
0.7770515,2,rgb_pca,0,1
0.7510263,2,rgb_pca,0,1
0.7294465,2,rgb_pca,0,1
0.74965864,2,rgb_pca,0,1
0.76617646,2,rgb_pca,0,1
0.7651175,2,rgb_pca,0,1
0.7703754,2,rgb_pca,0,1
0.7625778,2,rgb_pca,0,1
0.8086684,2,rgb_pca,0,1
0.7512511,2,rgb_pca,0,1
0.7866888,2,rgb_pca,0,1
0.7758275,2,rgb_pca,0,1
0.7834917,2,rgb_pca,0,1
0.75605565,2,rgb_pca,0,1
0.76353395,2,rgb_pca,0,1
0.7542561,2,rgb_pca,0,1
0.7834868,2,rgb_pca,0,1
0.80424,2,rgb_pca,0,1
0.7685535,2,rgb_pca,0,1
0.7783194,2,rgb_pca,0,1
0.7436441,2,rgb_pca,0,1
0.75580776,2,rgb_pca,0,1
0.76788163,2,rgb_pca,0,1
0.7928644,2,rgb_pca,0,1
0.7987993,2,rgb_pca,0,1
0.77599585,2,rgb_pca,0,1
0.7567667,2,rgb_pca,0,1
0.7675781,2,rgb_pca,0,1
0.79158294,2,rgb_pca,0,1
0.81089675,2,rgb_pca,0,1
0.7879635,2,rgb_pca,0,1
0.7647127,2,rgb_pca,0,1
0.753461,2,rgb_pca,0,1
0.7725107,2,rgb_pca,0,1
0.77050996,2,rgb_pca,0,1
0.7553755,2,rgb_pca,0,1
0.780233,2,rgb_pca,0,1
0.7963761,2,rgb_pca,0,1
0.76622236,2,rgb_pca,0,1
0.76573473,2,rgb_pca,0,1
0.7688495,2,rgb_pca,0,1
0.7668525,2,rgb_pca,0,1
0.76712036,2,rgb_pca,0,1
0.7510438,2,rgb_pca,0,1
0.76654345,2,rgb_pca,0,1
0.7510768,2,rgb_pca,0,1
0.7543279,2,rgb_pca,0,1
0.7788801,2,rgb_pca,0,1
0.75573254,2,rgb_pca,0,1
0.75274175,2,rgb_pca,0,1
0.7522328,2,rgb_pca,0,1
0.742118,2,rgb_pca,0,1
0.74892104,2,rgb_pca,0,1
0.74779296,2,rgb_pca,0,1
0.7598874,2,rgb_pca,0,1
0.77215326,2,rgb_pca,0,1
0.76527834,2,rgb_pca,0,1
0.7482386,2,rgb_pca,0,1
0.75356525,2,rgb_pca,0,1
0.78994715,2,rgb_pca,0,1
0.7565439,2,rgb_pca,0,1
0.77475905,2,rgb_pca,0,1
0.8087951,2,rgb_pca,0,1
0.7776339,2,rgb_pca,0,1
0.76060086,2,rgb_pca,0,1
0.7695571,2,rgb_pca,0,1
0.7572794,2,rgb_pca,0,1
0.77293295,2,rgb_pca,0,1
0.8147225,2,rgb_pca,0,1
0.77842367,2,rgb_pca,0,1
0.7638153,2,rgb_pca,0,1
0.78911775,2,rgb_pca,0,1
0.7858284,2,rgb_pca,0,1
0.8177405,2,rgb_pca,0,1
0.7886214,2,rgb_pca,0,1
0.7914586,2,rgb_pca,0,1
0.78163886,2,rgb_pca,0,1
0.7767433,2,rgb_pca,0,1
0.7684972,2,rgb_pca,0,1
0.78117275,2,rgb_pca,0,1
0.76004386,2,rgb_pca,0,1
0.790491,2,rgb_pca,0,1
0.791816,2,rgb_pca,0,1
0.7786752,2,rgb_pca,0,1
0.7840471,2,rgb_pca,0,1
0.7665216,2,rgb_pca,0,1
0.7711532,2,rgb_pca,0,1
0.77784544,2,rgb_pca,0,1
0.7746362,2,rgb_pca,0,1
0.7385677,2,rgb_pca,0,1
0.71566224,2,rgb_pca,0,1
0.7045834,2,rgb_pca,0,1
0.71020293,2,rgb_pca,0,1
0.6917223,2,rgb_pca,0,1
0.75309443,2,rgb_pca,0,1
0.7489486,2,rgb_pca,0,1
0.7369576,2,rgb_pca,0,1
0.7477949,2,rgb_pca,0,1
0.75246197,2,rgb_pca,0,1
0.75797844,2,rgb_pca,0,1
0.74716854,2,rgb_pca,0,1
0.7454016,2,rgb_pca,0,1
0.72393435,2,rgb_pca,0,1
0.69720566,2,rgb_pca,0,1
0.7024044,2,rgb_pca,0,1
0.7053386,2,rgb_pca,0,1
0.68789184,2,rgb_pca,0,1
0.7141341,2,rgb_pca,0,1
0.7157302,2,rgb_pca,0,1
0.71376145,2,rgb_pca,0,1
0.7225256,2,rgb_pca,0,1
0.7304144,2,rgb_pca,0,1
0.7609494,2,rgb_pca,0,1
0.7792705,2,rgb_pca,0,1
0.76408625,2,rgb_pca,0,1
0.73701864,2,rgb_pca,0,1
0.7242011,2,rgb_pca,0,1
0.7496591,2,rgb_pca,0,1
0.75120354,2,rgb_pca,0,1
0.75781226,2,rgb_pca,0,1
0.7409631,2,rgb_pca,0,1
0.7309098,2,rgb_pca,0,1
0.7404647,2,rgb_pca,0,1
0.7332979,2,rgb_pca,0,1
0.7315178,2,rgb_pca,0,1
0.73844945,2,rgb_pca,0,1
0.7370705,2,rgb_pca,0,1
0.74463534,2,rgb_pca,0,1
0.7718529,2,rgb_pca,0,1
0.77204233,2,rgb_pca,0,1
0.75186443,2,rgb_pca,0,1
0.7312702,2,rgb_pca,0,1
0.74345416,2,rgb_pca,0,1
0.75811756,2,rgb_pca,0,1
0.7652471,2,rgb_pca,0,1
0.76028347,2,rgb_pca,0,1
0.7363937,2,rgb_pca,0,1
0.7251689,7,rgb_pca,0,1
0.7217216,7,rgb_pca,0,1
0.7690712,7,rgb_pca,0,1
0.71925116,7,rgb_pca,0,1
0.6526579,7,rgb_pca,0,1
0.68736804,7,rgb_pca,0,1
0.67785835,7,rgb_pca,0,1
0.7238192,7,rgb_pca,0,1
0.71680856,7,rgb_pca,0,1
0.78298986,7,rgb_pca,0,1
0.72565913,7,rgb_pca,0,1
0.7102731,7,rgb_pca,0,1
0.71954644,7,rgb_pca,0,1
0.72947127,7,rgb_pca,0,1
0.7282931,7,rgb_pca,0,1
0.7076822,7,rgb_pca,0,1
0.690976,7,rgb_pca,0,1
0.7081175,7,rgb_pca,0,1
0.7312894,7,rgb_pca,0,1
0.7184378,7,rgb_pca,0,1
0.74503815,7,rgb_pca,0,1
0.73564243,7,rgb_pca,0,1
0.7132276,7,rgb_pca,0,1
0.7332805,7,rgb_pca,0,1
0.70926416,7,rgb_pca,0,1
0.71274596,7,rgb_pca,0,1
0.7354957,7,rgb_pca,0,1
0.7150729,7,rgb_pca,0,1
0.7436578,7,rgb_pca,0,1
0.74235356,7,rgb_pca,0,1
0.73529637,7,rgb_pca,0,1
0.75350904,7,rgb_pca,0,1
0.71026707,7,rgb_pca,0,1
0.7246579,7,rgb_pca,0,1
0.7467813,7,rgb_pca,0,1
0.7140052,7,rgb_pca,0,1
0.7400615,7,rgb_pca,0,1
0.775214,7,rgb_pca,0,1
0.7966312,7,rgb_pca,0,1
0.81052727,7,rgb_pca,0,1
0.762172,7,rgb_pca,0,1
0.7501571,7,rgb_pca,0,1
0.7493309,7,rgb_pca,0,1
0.8162024,7,rgb_pca,0,1
0.8136968,7,rgb_pca,0,1
0.784138,7,rgb_pca,0,1
0.7733586,7,rgb_pca,0,1
0.79537725,7,rgb_pca,0,1
0.75039816,7,rgb_pca,0,1
0.7783177,7,rgb_pca,0,1
0.7806313,7,rgb_pca,0,1
0.8033233,7,rgb_pca,0,1
0.79530716,7,rgb_pca,0,1
0.7916044,7,rgb_pca,0,1
0.79576373,7,rgb_pca,0,1
0.760893,7,rgb_pca,0,1
0.75186044,7,rgb_pca,0,1
0.76236427,7,rgb_pca,0,1
0.7734208,7,rgb_pca,0,1
0.77533555,7,rgb_pca,0,1
0.77236664,7,rgb_pca,0,1
0.7381549,7,rgb_pca,0,1
0.72675467,7,rgb_pca,0,1
0.75729233,7,rgb_pca,0,1
0.74481183,7,rgb_pca,0,1
0.6809205,7,rgb_pca,0,1
0.728109,7,rgb_pca,0,1
0.7179055,7,rgb_pca,0,1
0.7637081,7,rgb_pca,0,1
0.7310695,7,rgb_pca,0,1
0.76007897,7,rgb_pca,0,1
0.7197772,7,rgb_pca,0,1
0.7337344,7,rgb_pca,0,1
0.76096904,7,rgb_pca,0,1
0.7815397,7,rgb_pca,0,1
0.7770275,7,rgb_pca,0,1
0.77861035,7,rgb_pca,0,1
0.7299691,7,rgb_pca,0,1
0.748755,7,rgb_pca,0,1
0.7901534,7,rgb_pca,0,1
0.7739177,7,rgb_pca,0,1
0.7954104,7,rgb_pca,0,1
0.78089726,7,rgb_pca,0,1
0.7448652,7,rgb_pca,0,1
0.74298763,7,rgb_pca,0,1
0.7450144,7,rgb_pca,0,1
0.74259764,7,rgb_pca,0,1
0.77530515,7,rgb_pca,0,1
0.7669191,7,rgb_pca,0,1
0.7713554,7,rgb_pca,0,1
0.7572186,7,rgb_pca,0,1
0.7506276,7,rgb_pca,0,1
0.77004516,7,rgb_pca,0,1
0.76160294,7,rgb_pca,0,1
0.7623856,7,rgb_pca,0,1
0.79256344,7,rgb_pca,0,1
0.7366644,7,rgb_pca,0,1
0.7499814,7,rgb_pca,0,1
0.738444,7,rgb_pca,0,1
0.7345115,7,rgb_pca,0,1
0.7381956,7,rgb_pca,0,1
0.72983634,7,rgb_pca,0,1
0.70125705,7,rgb_pca,0,1
0.72152627,7,rgb_pca,0,1
0.7563039,7,rgb_pca,0,1
0.74584794,7,rgb_pca,0,1
0.7344249,7,rgb_pca,0,1
0.704085,7,rgb_pca,0,1
0.75382704,7,rgb_pca,0,1
0.75852305,7,rgb_pca,0,1
0.76110196,7,rgb_pca,0,1
0.73996466,7,rgb_pca,0,1
0.75967497,7,rgb_pca,0,1
0.7101172,7,rgb_pca,0,1
0.68735754,7,rgb_pca,0,1
0.7472726,7,rgb_pca,0,1
0.7576967,7,rgb_pca,0,1
0.73897684,7,rgb_pca,0,1
0.7309013,7,rgb_pca,0,1
0.7170637,7,rgb_pca,0,1
0.68926466,7,rgb_pca,0,1
0.73284864,7,rgb_pca,0,1
0.7969046,2,rgb_pca,0,1
0.77299106,2,rgb_pca,0,1
0.7879598,2,rgb_pca,0,1
0.7458271,2,rgb_pca,0,1
0.7944555,2,rgb_pca,0,1
0.7286005,2,rgb_pca,0,1
0.77086234,2,rgb_pca,0,1
0.7649751,2,rgb_pca,0,1
0.7274785,2,rgb_pca,0,1
0.74241495,2,rgb_pca,0,1
0.7314892,2,rgb_pca,0,1
0.73561853,2,rgb_pca,0,1
0.71683455,2,rgb_pca,0,1
0.7457523,2,rgb_pca,0,1
0.74730444,2,rgb_pca,0,1
0.74942005,2,rgb_pca,0,1
0.7512629,2,rgb_pca,0,1
0.7025722,2,rgb_pca,0,1
0.68709767,2,rgb_pca,0,1
0.6993886,2,rgb_pca,0,1
0.7044988,2,rgb_pca,0,1
0.68343294,2,rgb_pca,0,1
