Cosine Similarity,Class,Modality Pair,i,j
0.8271668,2,rgb_pca,0,1
0.7964825,2,rgb_pca,0,1
0.7889634,2,rgb_pca,0,1
0.81982887,2,rgb_pca,0,1
0.79765415,2,rgb_pca,0,1
0.76790804,2,rgb_pca,0,1
0.7736093,2,rgb_pca,0,1
0.79844546,2,rgb_pca,0,1
0.804451,2,rgb_pca,0,1
0.8014002,2,rgb_pca,0,1
0.7780549,2,rgb_pca,0,1
0.78021455,2,rgb_pca,0,1
0.803167,2,rgb_pca,0,1
0.8015007,2,rgb_pca,0,1
0.90281266,6,rgb_pca,0,1
0.8873774,6,rgb_pca,0,1
0.85535157,6,rgb_pca,0,1
0.8251791,6,rgb_pca,0,1
0.7989657,6,rgb_pca,0,1
0.7742379,6,rgb_pca,0,1
0.80276954,6,rgb_pca,0,1
0.7218474,6,rgb_pca,0,1
0.77308714,6,rgb_pca,0,1
0.69732696,6,rgb_pca,0,1
0.7736135,6,rgb_pca,0,1
0.7146184,6,rgb_pca,0,1
0.64789855,6,rgb_pca,0,1
0.7896527,6,rgb_pca,0,1
0.7426157,6,rgb_pca,0,1
0.70906967,6,rgb_pca,0,1
0.8049214,6,rgb_pca,0,1
0.7598698,6,rgb_pca,0,1
0.7146665,6,rgb_pca,0,1
0.8188666,6,rgb_pca,0,1
0.78270745,6,rgb_pca,0,1
0.7498455,6,rgb_pca,0,1
0.76524484,6,rgb_pca,0,1
0.8233786,6,rgb_pca,0,1
0.79250985,6,rgb_pca,0,1
0.78326833,6,rgb_pca,0,1
0.7766738,6,rgb_pca,0,1
0.8514732,6,rgb_pca,0,1
0.81489503,6,rgb_pca,0,1
0.7864521,6,rgb_pca,0,1
0.7705966,6,rgb_pca,0,1
0.8475506,6,rgb_pca,0,1
0.8336738,6,rgb_pca,0,1
0.8033043,6,rgb_pca,0,1
0.79706156,6,rgb_pca,0,1
0.79469436,2,rgb_pca,0,1
0.7843256,2,rgb_pca,0,1
0.810376,2,rgb_pca,0,1
0.77937007,2,rgb_pca,0,1
0.7960563,2,rgb_pca,0,1
0.7868529,2,rgb_pca,0,1
0.77753484,2,rgb_pca,0,1
0.7838812,2,rgb_pca,0,1
0.7838063,2,rgb_pca,0,1
0.80088043,2,rgb_pca,0,1
0.79451966,2,rgb_pca,0,1
0.7913813,2,rgb_pca,0,1
0.79202235,2,rgb_pca,0,1
0.811129,2,rgb_pca,0,1
0.77980053,2,rgb_pca,0,1
0.77109826,2,rgb_pca,0,1
0.7942215,2,rgb_pca,0,1
0.7933657,2,rgb_pca,0,1
0.7632015,2,rgb_pca,0,1
0.75455165,2,rgb_pca,0,1
0.791101,2,rgb_pca,0,1
0.8027417,2,rgb_pca,0,1
0.793954,2,rgb_pca,0,1
0.7793466,2,rgb_pca,0,1
0.7732582,2,rgb_pca,0,1
0.8027656,2,rgb_pca,0,1
0.8117715,2,rgb_pca,0,1
0.8058078,2,rgb_pca,0,1
0.79662985,2,rgb_pca,0,1
0.7930737,2,rgb_pca,0,1
0.78012,2,rgb_pca,0,1
0.77595663,2,rgb_pca,0,1
0.7736206,2,rgb_pca,0,1
0.76445174,2,rgb_pca,0,1
0.7706287,2,rgb_pca,0,1
0.73244363,2,rgb_pca,0,1
0.7461271,2,rgb_pca,0,1
0.76441383,2,rgb_pca,0,1
0.7891372,2,rgb_pca,0,1
0.7431356,2,rgb_pca,0,1
0.74992657,2,rgb_pca,0,1
0.74718356,2,rgb_pca,0,1
0.7638512,2,rgb_pca,0,1
0.7704272,2,rgb_pca,0,1
0.7776272,2,rgb_pca,0,1
0.71045756,2,rgb_pca,0,1
0.7142267,2,rgb_pca,0,1
0.7560921,2,rgb_pca,0,1
0.7522589,2,rgb_pca,0,1
0.760363,2,rgb_pca,0,1
0.7149761,2,rgb_pca,0,1
0.7100955,2,rgb_pca,0,1
0.7505129,2,rgb_pca,0,1
0.7537043,2,rgb_pca,0,1
0.79266334,2,rgb_pca,0,1
0.7256061,2,rgb_pca,0,1
0.7949243,2,rgb_pca,0,1
0.7333541,2,rgb_pca,0,1
0.7254715,2,rgb_pca,0,1
0.75894684,2,rgb_pca,0,1
0.7599464,2,rgb_pca,0,1
0.7578562,2,rgb_pca,0,1
0.7716548,2,rgb_pca,0,1
0.7618469,2,rgb_pca,0,1
0.7610163,2,rgb_pca,0,1
0.74743676,2,rgb_pca,0,1
0.74552333,2,rgb_pca,0,1
0.76134866,2,rgb_pca,0,1
0.7476426,2,rgb_pca,0,1
0.75648296,2,rgb_pca,0,1
0.75413966,2,rgb_pca,0,1
0.7902132,2,rgb_pca,0,1
0.7807769,2,rgb_pca,0,1
0.7705414,2,rgb_pca,0,1
0.7609101,2,rgb_pca,0,1
0.76003367,2,rgb_pca,0,1
0.7833964,2,rgb_pca,0,1
0.74447954,2,rgb_pca,0,1
0.7571211,2,rgb_pca,0,1
0.75727403,2,rgb_pca,0,1
0.7757337,2,rgb_pca,0,1
0.7932823,2,rgb_pca,0,1
0.77132267,2,rgb_pca,0,1
0.7639264,2,rgb_pca,0,1
0.7808835,2,rgb_pca,0,1
0.7712517,2,rgb_pca,0,1
0.7619772,2,rgb_pca,0,1
0.7595059,2,rgb_pca,0,1
0.7842473,2,rgb_pca,0,1
0.78450704,2,rgb_pca,0,1
0.78208256,2,rgb_pca,0,1
0.7732834,2,rgb_pca,0,1
0.7838083,2,rgb_pca,0,1
0.77368623,2,rgb_pca,0,1
0.76765376,2,rgb_pca,0,1
0.7956261,2,rgb_pca,0,1
0.7703396,2,rgb_pca,0,1
0.76954997,2,rgb_pca,0,1
0.7952652,2,rgb_pca,0,1
0.78068656,2,rgb_pca,0,1
0.7587303,2,rgb_pca,0,1
0.7434998,2,rgb_pca,0,1
0.7735716,2,rgb_pca,0,1
0.7901046,2,rgb_pca,0,1
0.78265536,2,rgb_pca,0,1
0.76431525,2,rgb_pca,0,1
0.8047768,2,rgb_pca,0,1
0.78930277,2,rgb_pca,0,1
0.7447163,2,rgb_pca,0,1
0.72982514,2,rgb_pca,0,1
0.7821801,2,rgb_pca,0,1
0.7899916,2,rgb_pca,0,1
0.76615596,2,rgb_pca,0,1
0.73756564,2,rgb_pca,0,1
0.81955177,2,rgb_pca,0,1
0.8063629,2,rgb_pca,0,1
0.7656391,2,rgb_pca,0,1
0.7678084,2,rgb_pca,0,1
0.80306375,2,rgb_pca,0,1
0.80225945,2,rgb_pca,0,1
0.77897376,2,rgb_pca,0,1
0.7578443,2,rgb_pca,0,1
0.7626839,2,rgb_pca,0,1
0.7435646,2,rgb_pca,0,1
0.7397902,2,rgb_pca,0,1
0.82701904,2,rgb_pca,0,1
0.8111623,2,rgb_pca,0,1
0.7797833,2,rgb_pca,0,1
0.78561807,2,rgb_pca,0,1
0.8023077,2,rgb_pca,0,1
0.78363955,2,rgb_pca,0,1
0.7544626,2,rgb_pca,0,1
0.7460918,2,rgb_pca,0,1
0.7545843,2,rgb_pca,0,1
0.76521444,2,rgb_pca,0,1
0.77803874,2,rgb_pca,0,1
0.76876473,2,rgb_pca,0,1
0.7672562,2,rgb_pca,0,1
0.8089293,2,rgb_pca,0,1
0.78972185,2,rgb_pca,0,1
0.7567729,2,rgb_pca,0,1
0.753181,2,rgb_pca,0,1
0.7661636,2,rgb_pca,0,1
0.7604447,2,rgb_pca,0,1
0.73063713,2,rgb_pca,0,1
0.73167396,2,rgb_pca,0,1
0.7563682,2,rgb_pca,0,1
0.780788,2,rgb_pca,0,1
0.7971593,2,rgb_pca,0,1
0.7827233,2,rgb_pca,0,1
0.76948667,2,rgb_pca,0,1
0.78442633,2,rgb_pca,0,1
0.7788906,2,rgb_pca,0,1
0.7568219,2,rgb_pca,0,1
0.7632414,2,rgb_pca,0,1
0.76260126,2,rgb_pca,0,1
0.7756341,2,rgb_pca,0,1
0.7434006,2,rgb_pca,0,1
0.73433423,2,rgb_pca,0,1
0.77205133,2,rgb_pca,0,1
0.784489,2,rgb_pca,0,1
0.79188186,2,rgb_pca,0,1
0.784073,2,rgb_pca,0,1
0.77250934,2,rgb_pca,0,1
0.79668385,2,rgb_pca,0,1
0.7945357,2,rgb_pca,0,1
0.78767884,2,rgb_pca,0,1
0.7926563,2,rgb_pca,0,1
0.7847832,2,rgb_pca,0,1
0.78860694,2,rgb_pca,0,1
0.7685301,2,rgb_pca,0,1
0.78220695,2,rgb_pca,0,1
0.8065937,2,rgb_pca,0,1
0.77395344,2,rgb_pca,0,1
0.7955978,2,rgb_pca,0,1
0.7734903,2,rgb_pca,0,1
0.78399885,2,rgb_pca,0,1
0.81005526,2,rgb_pca,0,1
0.81602025,2,rgb_pca,0,1
0.8298408,2,rgb_pca,0,1
0.83198345,2,rgb_pca,0,1
0.81807584,2,rgb_pca,0,1
0.8272464,2,rgb_pca,0,1
0.8149439,2,rgb_pca,0,1
0.8152487,2,rgb_pca,0,1
0.8017799,2,rgb_pca,0,1
0.8069084,2,rgb_pca,0,1
0.8236615,2,rgb_pca,0,1
0.7881696,2,rgb_pca,0,1
0.8167941,2,rgb_pca,0,1
0.68310905,2,rgb_pca,0,1
0.707752,2,rgb_pca,0,1
0.7297387,2,rgb_pca,0,1
0.7505314,2,rgb_pca,0,1
0.8089888,2,rgb_pca,0,1
0.7815541,2,rgb_pca,0,1
0.75367916,2,rgb_pca,0,1
0.76943934,2,rgb_pca,0,1
0.7434416,2,rgb_pca,0,1
0.74026793,2,rgb_pca,0,1
0.7565811,2,rgb_pca,0,1
0.8206283,2,rgb_pca,0,1
0.78285134,2,rgb_pca,0,1
0.74852276,2,rgb_pca,0,1
0.75449747,2,rgb_pca,0,1
0.73918664,2,rgb_pca,0,1
0.7455716,2,rgb_pca,0,1
0.767991,2,rgb_pca,0,1
0.7695497,2,rgb_pca,0,1
0.7705071,2,rgb_pca,0,1
0.7505242,2,rgb_pca,0,1
0.7613767,2,rgb_pca,0,1
0.7733062,2,rgb_pca,0,1
0.7699166,2,rgb_pca,0,1
0.76963365,2,rgb_pca,0,1
0.78320813,2,rgb_pca,0,1
0.79858255,2,rgb_pca,0,1
0.7698288,2,rgb_pca,0,1
0.7502222,2,rgb_pca,0,1
0.74874735,2,rgb_pca,0,1
0.7666377,2,rgb_pca,0,1
0.76693696,2,rgb_pca,0,1
0.75141895,2,rgb_pca,0,1
0.7607979,2,rgb_pca,0,1
0.77233315,2,rgb_pca,0,1
0.7762456,2,rgb_pca,0,1
0.75331223,2,rgb_pca,0,1
0.75397587,2,rgb_pca,0,1
0.7598393,2,rgb_pca,0,1
0.74426365,2,rgb_pca,0,1
0.7886555,2,rgb_pca,0,1
0.78483254,2,rgb_pca,0,1
0.79857415,2,rgb_pca,0,1
0.77636015,2,rgb_pca,0,1
0.7561065,2,rgb_pca,0,1
0.75447303,2,rgb_pca,0,1
0.7608012,2,rgb_pca,0,1
0.7520496,2,rgb_pca,0,1
0.79088545,2,rgb_pca,0,1
0.7919873,2,rgb_pca,0,1
0.80092376,2,rgb_pca,0,1
0.80309373,2,rgb_pca,0,1
0.77761126,2,rgb_pca,0,1
0.76206,2,rgb_pca,0,1
0.7574383,2,rgb_pca,0,1
0.7511368,2,rgb_pca,0,1
0.79516447,2,rgb_pca,0,1
0.801688,2,rgb_pca,0,1
0.8106707,2,rgb_pca,0,1
0.7902939,2,rgb_pca,0,1
0.74603254,2,rgb_pca,0,1
0.77134013,2,rgb_pca,0,1
0.7631036,2,rgb_pca,0,1
0.7549132,2,rgb_pca,0,1
0.7674565,2,rgb_pca,0,1
0.7677842,2,rgb_pca,0,1
0.769933,2,rgb_pca,0,1
0.77885747,2,rgb_pca,0,1
0.81390524,2,rgb_pca,0,1
0.8248859,2,rgb_pca,0,1
0.78961897,2,rgb_pca,0,1
0.7328181,2,rgb_pca,0,1
0.7517121,2,rgb_pca,0,1
0.75776553,2,rgb_pca,0,1
0.80082846,2,rgb_pca,0,1
0.7727678,2,rgb_pca,0,1
0.76232564,2,rgb_pca,0,1
0.7694987,2,rgb_pca,0,1
0.77083004,2,rgb_pca,0,1
0.7696687,2,rgb_pca,0,1
0.7613521,2,rgb_pca,0,1
0.764872,2,rgb_pca,0,1
0.7650882,2,rgb_pca,0,1
0.7541683,2,rgb_pca,0,1
0.7444848,2,rgb_pca,0,1
0.7491099,2,rgb_pca,0,1
0.7770995,2,rgb_pca,0,1
0.799407,2,rgb_pca,0,1
0.77237827,2,rgb_pca,0,1
0.7646581,2,rgb_pca,0,1
0.77365994,2,rgb_pca,0,1
0.7642362,2,rgb_pca,0,1
0.783272,2,rgb_pca,0,1
0.7778195,2,rgb_pca,0,1
0.77658284,2,rgb_pca,0,1
0.7647591,2,rgb_pca,0,1
0.7665919,2,rgb_pca,0,1
0.7688552,2,rgb_pca,0,1
0.76629364,2,rgb_pca,0,1
0.78226256,2,rgb_pca,0,1
0.82894385,2,rgb_pca,0,1
0.8240982,2,rgb_pca,0,1
0.79802215,2,rgb_pca,0,1
0.78501236,2,rgb_pca,0,1
0.7755811,2,rgb_pca,0,1
0.77541,2,rgb_pca,0,1
0.75081515,2,rgb_pca,0,1
0.75928664,2,rgb_pca,0,1
0.7866918,2,rgb_pca,0,1
0.79633296,2,rgb_pca,0,1
0.8031181,2,rgb_pca,0,1
0.7945045,2,rgb_pca,0,1
0.7598082,2,rgb_pca,0,1
0.77835774,2,rgb_pca,0,1
0.8095387,2,rgb_pca,0,1
0.8579523,2,rgb_pca,0,1
0.8374698,2,rgb_pca,0,1
0.81524265,2,rgb_pca,0,1
0.8014171,2,rgb_pca,0,1
0.78014916,2,rgb_pca,0,1
0.7654089,2,rgb_pca,0,1
0.7789079,2,rgb_pca,0,1
0.8129869,2,rgb_pca,0,1
0.8309661,2,rgb_pca,0,1
0.8251835,2,rgb_pca,0,1
0.8254162,2,rgb_pca,0,1
0.81763744,2,rgb_pca,0,1
0.7832999,2,rgb_pca,0,1
0.8106804,2,rgb_pca,0,1
0.8302895,2,rgb_pca,0,1
0.6965104,7,rgb_pca,0,1
0.6659504,7,rgb_pca,0,1
0.6761447,7,rgb_pca,0,1
0.6940102,7,rgb_pca,0,1
0.69091207,7,rgb_pca,0,1
0.67637444,7,rgb_pca,0,1
0.64019936,7,rgb_pca,0,1
0.68024033,7,rgb_pca,0,1
0.6934562,7,rgb_pca,0,1
0.6627866,7,rgb_pca,0,1
0.6554591,7,rgb_pca,0,1
0.65889823,7,rgb_pca,0,1
0.6564316,7,rgb_pca,0,1
0.6662159,7,rgb_pca,0,1
0.6460353,7,rgb_pca,0,1
0.66410804,7,rgb_pca,0,1
0.6602371,7,rgb_pca,0,1
0.6389934,7,rgb_pca,0,1
0.67272973,7,rgb_pca,0,1
0.68417925,7,rgb_pca,0,1
0.6718872,7,rgb_pca,0,1
0.67275333,7,rgb_pca,0,1
0.70117164,7,rgb_pca,0,1
0.7081343,7,rgb_pca,0,1
0.68806624,7,rgb_pca,0,1
0.681133,7,rgb_pca,0,1
0.6917233,7,rgb_pca,0,1
0.6582265,7,rgb_pca,0,1
0.6642715,7,rgb_pca,0,1
0.68641937,7,rgb_pca,0,1
0.6580027,7,rgb_pca,0,1
0.6840919,7,rgb_pca,0,1
0.67323864,7,rgb_pca,0,1
0.6770631,7,rgb_pca,0,1
0.6757333,7,rgb_pca,0,1
0.6953285,7,rgb_pca,0,1
0.726801,7,rgb_pca,0,1
0.7181244,7,rgb_pca,0,1
0.6699338,7,rgb_pca,0,1
0.664258,7,rgb_pca,0,1
0.68145967,7,rgb_pca,0,1
0.6538173,7,rgb_pca,0,1
0.70845044,7,rgb_pca,0,1
0.6529693,7,rgb_pca,0,1
0.6597848,7,rgb_pca,0,1
0.6834282,7,rgb_pca,0,1
0.6549159,7,rgb_pca,0,1
0.68887854,7,rgb_pca,0,1
0.7046639,7,rgb_pca,0,1
0.7052343,7,rgb_pca,0,1
0.69373226,7,rgb_pca,0,1
0.73093003,7,rgb_pca,0,1
0.7365674,7,rgb_pca,0,1
0.7266542,7,rgb_pca,0,1
0.71763647,7,rgb_pca,0,1
0.75737596,7,rgb_pca,0,1
0.75589806,7,rgb_pca,0,1
0.768462,7,rgb_pca,0,1
0.78338385,7,rgb_pca,0,1
0.77290225,7,rgb_pca,0,1
0.7573282,7,rgb_pca,0,1
0.7330557,7,rgb_pca,0,1
0.70124424,7,rgb_pca,0,1
0.6732588,7,rgb_pca,0,1
0.6649678,7,rgb_pca,0,1
0.6968298,7,rgb_pca,0,1
0.7098236,7,rgb_pca,0,1
0.6909591,7,rgb_pca,0,1
0.667238,7,rgb_pca,0,1
0.694209,7,rgb_pca,0,1
0.6872927,7,rgb_pca,0,1
0.7039499,7,rgb_pca,0,1
0.6923697,7,rgb_pca,0,1
0.71632886,7,rgb_pca,0,1
0.7015706,7,rgb_pca,0,1
0.7156074,7,rgb_pca,0,1
0.7292626,7,rgb_pca,0,1
0.7308639,7,rgb_pca,0,1
0.70750356,7,rgb_pca,0,1
0.67420346,7,rgb_pca,0,1
0.7017435,7,rgb_pca,0,1
0.72358805,7,rgb_pca,0,1
0.70785606,7,rgb_pca,0,1
0.6787716,7,rgb_pca,0,1
0.68355924,7,rgb_pca,0,1
0.7244785,7,rgb_pca,0,1
0.7164773,7,rgb_pca,0,1
0.6956514,7,rgb_pca,0,1
0.70473,7,rgb_pca,0,1
0.7148607,7,rgb_pca,0,1
0.7325159,7,rgb_pca,0,1
0.70612884,7,rgb_pca,0,1
0.6678486,7,rgb_pca,0,1
0.71435857,7,rgb_pca,0,1
0.72460425,7,rgb_pca,0,1
0.72714937,7,rgb_pca,0,1
0.7057319,7,rgb_pca,0,1
0.7152653,7,rgb_pca,0,1
0.6967179,7,rgb_pca,0,1
0.6639921,7,rgb_pca,0,1
0.65604544,7,rgb_pca,0,1
0.6972863,7,rgb_pca,0,1
0.6795397,7,rgb_pca,0,1
0.6746597,7,rgb_pca,0,1
0.670717,7,rgb_pca,0,1
0.65890044,7,rgb_pca,0,1
0.7018832,7,rgb_pca,0,1
0.6947534,7,rgb_pca,0,1
0.7064647,7,rgb_pca,0,1
0.682641,7,rgb_pca,0,1
0.69004714,7,rgb_pca,0,1
0.70218486,7,rgb_pca,0,1
0.72496974,7,rgb_pca,0,1
0.7497481,7,rgb_pca,0,1
0.73556244,7,rgb_pca,0,1
0.6991422,7,rgb_pca,0,1
0.7374463,7,rgb_pca,0,1
0.7198708,7,rgb_pca,0,1
0.742438,7,rgb_pca,0,1
0.7650549,7,rgb_pca,0,1
0.7559546,7,rgb_pca,0,1
0.728166,7,rgb_pca,0,1
0.8214277,2,rgb_pca,0,1
0.7822587,2,rgb_pca,0,1
0.8250135,2,rgb_pca,0,1
0.6734685,2,rgb_pca,0,1
0.64495784,2,rgb_pca,0,1
0.67165494,2,rgb_pca,0,1
0.66872334,2,rgb_pca,0,1
0.7384087,2,rgb_pca,0,1
0.67796457,2,rgb_pca,0,1
0.6758735,2,rgb_pca,0,1
0.67270625,2,rgb_pca,0,1
0.67447037,2,rgb_pca,0,1
0.6917912,2,rgb_pca,0,1
0.70571774,2,rgb_pca,0,1
0.7383038,2,rgb_pca,0,1
0.7506682,2,rgb_pca,0,1
0.75531447,2,rgb_pca,0,1
0.7044667,2,rgb_pca,0,1
0.66244113,2,rgb_pca,0,1
0.64958525,2,rgb_pca,0,1
0.64526623,2,rgb_pca,0,1
0.6823064,2,rgb_pca,0,1
