Cosine Similarity,Class,Modality Pair,i,j
0.75056684,2,rgb_pca,0,1
0.7455521,2,rgb_pca,0,1
0.7502926,2,rgb_pca,0,1
0.7242894,2,rgb_pca,0,1
0.75097907,2,rgb_pca,0,1
0.71092767,2,rgb_pca,0,1
0.7090384,2,rgb_pca,0,1
0.6842629,2,rgb_pca,0,1
0.67888165,2,rgb_pca,0,1
0.6963052,2,rgb_pca,0,1
0.66165924,2,rgb_pca,0,1
0.7055157,2,rgb_pca,0,1
0.7514768,2,rgb_pca,0,1
0.7656261,2,rgb_pca,0,1
0.7622397,2,rgb_pca,0,1
0.7705085,2,rgb_pca,0,1
0.7646357,2,rgb_pca,0,1
0.7774384,2,rgb_pca,0,1
0.74454355,2,rgb_pca,0,1
0.73188746,2,rgb_pca,0,1
0.7369013,2,rgb_pca,0,1
0.71125865,2,rgb_pca,0,1
0.68738294,2,rgb_pca,0,1
0.7124369,2,rgb_pca,0,1
0.7326946,2,rgb_pca,0,1
0.724717,2,rgb_pca,0,1
0.74810684,2,rgb_pca,0,1
0.76070786,2,rgb_pca,0,1
0.77155674,2,rgb_pca,0,1
0.7777148,2,rgb_pca,0,1
0.7715205,2,rgb_pca,0,1
0.78277516,2,rgb_pca,0,1
0.78805506,2,rgb_pca,0,1
0.7677437,2,rgb_pca,0,1
0.77100366,2,rgb_pca,0,1
0.7732296,2,rgb_pca,0,1
0.74075973,2,rgb_pca,0,1
0.7099819,2,rgb_pca,0,1
0.7219433,2,rgb_pca,0,1
0.74410933,2,rgb_pca,0,1
0.7560397,2,rgb_pca,0,1
0.768538,2,rgb_pca,0,1
0.69692653,2,rgb_pca,0,1
0.73967606,2,rgb_pca,0,1
0.7268836,2,rgb_pca,0,1
0.7605878,2,rgb_pca,0,1
0.74974906,2,rgb_pca,0,1
0.75622267,2,rgb_pca,0,1
0.741258,2,rgb_pca,0,1
0.75888467,2,rgb_pca,0,1
0.7394818,2,rgb_pca,0,1
0.7498851,2,rgb_pca,0,1
0.7746904,2,rgb_pca,0,1
0.73917794,2,rgb_pca,0,1
0.7511238,2,rgb_pca,0,1
0.73625183,2,rgb_pca,0,1
0.7590264,2,rgb_pca,0,1
0.74729824,2,rgb_pca,0,1
0.7500148,2,rgb_pca,0,1
0.76259685,2,rgb_pca,0,1
0.7470599,2,rgb_pca,0,1
0.7080778,2,rgb_pca,0,1
0.7494076,2,rgb_pca,0,1
0.75190926,2,rgb_pca,0,1
0.77415645,2,rgb_pca,0,1
0.7593964,2,rgb_pca,0,1
0.73874676,2,rgb_pca,0,1
0.7369117,2,rgb_pca,0,1
0.77325696,2,rgb_pca,0,1
0.76762706,2,rgb_pca,0,1
0.7448933,2,rgb_pca,0,1
0.74374247,2,rgb_pca,0,1
0.7570394,2,rgb_pca,0,1
0.73062277,2,rgb_pca,0,1
0.72506905,2,rgb_pca,0,1
0.7388997,2,rgb_pca,0,1
0.7443297,2,rgb_pca,0,1
0.7423291,2,rgb_pca,0,1
0.7383332,2,rgb_pca,0,1
0.76455986,2,rgb_pca,0,1
0.73538125,2,rgb_pca,0,1
0.7186136,2,rgb_pca,0,1
0.74606204,2,rgb_pca,0,1
0.7221075,2,rgb_pca,0,1
0.7180281,2,rgb_pca,0,1
0.7313244,2,rgb_pca,0,1
0.73284924,2,rgb_pca,0,1
0.74205637,2,rgb_pca,0,1
0.7350781,2,rgb_pca,0,1
0.73258877,2,rgb_pca,0,1
0.73799074,2,rgb_pca,0,1
0.7311944,2,rgb_pca,0,1
0.7193601,2,rgb_pca,0,1
0.73383474,2,rgb_pca,0,1
0.77754396,2,rgb_pca,0,1
0.7402363,2,rgb_pca,0,1
0.7432381,2,rgb_pca,0,1
0.77623415,2,rgb_pca,0,1
0.7528726,2,rgb_pca,0,1
0.72555673,2,rgb_pca,0,1
0.7352331,2,rgb_pca,0,1
0.7189876,2,rgb_pca,0,1
0.75681907,2,rgb_pca,0,1
0.8016714,2,rgb_pca,0,1
0.75597906,2,rgb_pca,0,1
0.75444645,2,rgb_pca,0,1
0.7785564,2,rgb_pca,0,1
0.75775576,2,rgb_pca,0,1
0.79866636,2,rgb_pca,0,1
0.7632867,2,rgb_pca,0,1
0.76975787,2,rgb_pca,0,1
0.7619409,2,rgb_pca,0,1
0.74856514,2,rgb_pca,0,1
0.746916,2,rgb_pca,0,1
0.7686761,2,rgb_pca,0,1
0.7336727,2,rgb_pca,0,1
0.77558964,2,rgb_pca,0,1
0.7788888,2,rgb_pca,0,1
0.7762707,2,rgb_pca,0,1
0.7741322,2,rgb_pca,0,1
0.75275946,2,rgb_pca,0,1
0.7584504,2,rgb_pca,0,1
0.74678147,2,rgb_pca,0,1
0.74778557,2,rgb_pca,0,1
0.71876824,2,rgb_pca,0,1
0.67759144,2,rgb_pca,0,1
0.6687341,2,rgb_pca,0,1
0.6744703,2,rgb_pca,0,1
0.66697276,2,rgb_pca,0,1
0.7377979,2,rgb_pca,0,1
0.7416849,2,rgb_pca,0,1
0.74037623,2,rgb_pca,0,1
0.7442804,2,rgb_pca,0,1
0.7359142,2,rgb_pca,0,1
0.7405137,2,rgb_pca,0,1
0.71818495,2,rgb_pca,0,1
0.70498574,2,rgb_pca,0,1
0.69099724,2,rgb_pca,0,1
0.6513889,2,rgb_pca,0,1
0.67002475,2,rgb_pca,0,1
0.6801021,2,rgb_pca,0,1
0.67791426,2,rgb_pca,0,1
0.7214969,2,rgb_pca,0,1
0.7272632,2,rgb_pca,0,1
0.72186565,2,rgb_pca,0,1
0.7176642,2,rgb_pca,0,1
0.7301321,2,rgb_pca,0,1
0.7490933,2,rgb_pca,0,1
0.74402106,2,rgb_pca,0,1
0.71975386,2,rgb_pca,0,1
0.70319057,2,rgb_pca,0,1
0.7026988,2,rgb_pca,0,1
0.7277748,2,rgb_pca,0,1
0.7330175,2,rgb_pca,0,1
0.73218346,2,rgb_pca,0,1
0.72376573,2,rgb_pca,0,1
0.72305334,2,rgb_pca,0,1
0.7692844,2,rgb_pca,0,1
0.76918155,2,rgb_pca,0,1
0.75888383,2,rgb_pca,0,1
0.75327927,2,rgb_pca,0,1
0.75257605,2,rgb_pca,0,1
0.7519811,2,rgb_pca,0,1
0.77067065,2,rgb_pca,0,1
0.7719695,2,rgb_pca,0,1
0.7548082,2,rgb_pca,0,1
0.7405155,2,rgb_pca,0,1
0.7504586,2,rgb_pca,0,1
0.75148374,2,rgb_pca,0,1
0.75344527,2,rgb_pca,0,1
0.75350666,2,rgb_pca,0,1
0.7355146,2,rgb_pca,0,1
0.68346584,7,rgb_pca,0,1
0.67654264,7,rgb_pca,0,1
0.70228934,7,rgb_pca,0,1
0.6448505,7,rgb_pca,0,1
0.60307914,7,rgb_pca,0,1
0.6003128,7,rgb_pca,0,1
0.5989426,7,rgb_pca,0,1
0.6346337,7,rgb_pca,0,1
0.62849855,7,rgb_pca,0,1
0.7068616,7,rgb_pca,0,1
0.6815446,7,rgb_pca,0,1
0.69833374,7,rgb_pca,0,1
0.6579112,7,rgb_pca,0,1
0.66181624,7,rgb_pca,0,1
0.650656,7,rgb_pca,0,1
0.6306416,7,rgb_pca,0,1
0.5852686,7,rgb_pca,0,1
0.6151953,7,rgb_pca,0,1
0.6306848,7,rgb_pca,0,1
0.6236268,7,rgb_pca,0,1
0.66665846,7,rgb_pca,0,1
0.6798441,7,rgb_pca,0,1
0.6939237,7,rgb_pca,0,1
0.699524,7,rgb_pca,0,1
0.6846479,7,rgb_pca,0,1
0.6648307,7,rgb_pca,0,1
0.6824805,7,rgb_pca,0,1
0.6391767,7,rgb_pca,0,1
0.66691136,7,rgb_pca,0,1
0.6751889,7,rgb_pca,0,1
0.6602067,7,rgb_pca,0,1
0.6843248,7,rgb_pca,0,1
0.6494514,7,rgb_pca,0,1
0.67715424,7,rgb_pca,0,1
0.7208593,7,rgb_pca,0,1
0.7159662,7,rgb_pca,0,1
0.7202199,7,rgb_pca,0,1
0.7572398,7,rgb_pca,0,1
0.7301403,7,rgb_pca,0,1
0.75477463,7,rgb_pca,0,1
0.71345747,7,rgb_pca,0,1
0.7091992,7,rgb_pca,0,1
0.7166061,7,rgb_pca,0,1
0.7702888,7,rgb_pca,0,1
0.7745856,7,rgb_pca,0,1
0.7413769,7,rgb_pca,0,1
0.7324784,7,rgb_pca,0,1
0.75285244,7,rgb_pca,0,1
0.703401,7,rgb_pca,0,1
0.72478294,7,rgb_pca,0,1
0.7550248,7,rgb_pca,0,1
0.7819116,7,rgb_pca,0,1
0.78524756,7,rgb_pca,0,1
0.7768035,7,rgb_pca,0,1
0.76417905,7,rgb_pca,0,1
0.71257114,7,rgb_pca,0,1
0.72622573,7,rgb_pca,0,1
0.74563193,7,rgb_pca,0,1
0.7567836,7,rgb_pca,0,1
0.75153315,7,rgb_pca,0,1
0.73737276,7,rgb_pca,0,1
0.7305099,7,rgb_pca,0,1
0.7087288,7,rgb_pca,0,1
0.7268499,7,rgb_pca,0,1
0.7091192,7,rgb_pca,0,1
0.6689518,7,rgb_pca,0,1
0.7037077,7,rgb_pca,0,1
0.6878412,7,rgb_pca,0,1
0.7262689,7,rgb_pca,0,1
0.69036824,7,rgb_pca,0,1
0.74106765,7,rgb_pca,0,1
0.71424615,7,rgb_pca,0,1
0.72457767,7,rgb_pca,0,1
0.7428119,7,rgb_pca,0,1
0.741061,7,rgb_pca,0,1
0.73093545,7,rgb_pca,0,1
0.7420683,7,rgb_pca,0,1
0.718783,7,rgb_pca,0,1
0.72588986,7,rgb_pca,0,1
0.75779545,7,rgb_pca,0,1
0.7518298,7,rgb_pca,0,1
0.7906831,7,rgb_pca,0,1
0.7713485,7,rgb_pca,0,1
0.7378298,7,rgb_pca,0,1
0.7325498,7,rgb_pca,0,1
0.7260688,7,rgb_pca,0,1
0.7368568,7,rgb_pca,0,1
0.74804115,7,rgb_pca,0,1
0.7407297,7,rgb_pca,0,1
0.7567105,7,rgb_pca,0,1
0.7495151,7,rgb_pca,0,1
0.7308682,7,rgb_pca,0,1
0.74636,7,rgb_pca,0,1
0.75301,7,rgb_pca,0,1
0.7543821,7,rgb_pca,0,1
0.7816758,7,rgb_pca,0,1
0.74898285,7,rgb_pca,0,1
0.7404617,7,rgb_pca,0,1
0.7130418,7,rgb_pca,0,1
0.73852694,7,rgb_pca,0,1
0.73262024,7,rgb_pca,0,1
0.72330964,7,rgb_pca,0,1
0.7020929,7,rgb_pca,0,1
0.7178292,7,rgb_pca,0,1
0.7483213,7,rgb_pca,0,1
0.74694645,7,rgb_pca,0,1
0.7436737,7,rgb_pca,0,1
0.7224891,7,rgb_pca,0,1
0.7526883,7,rgb_pca,0,1
0.7696742,7,rgb_pca,0,1
0.76370776,7,rgb_pca,0,1
0.769076,7,rgb_pca,0,1
0.7855184,7,rgb_pca,0,1
0.73967284,7,rgb_pca,0,1
0.7157083,7,rgb_pca,0,1
0.723787,7,rgb_pca,0,1
0.76759315,7,rgb_pca,0,1
0.7537915,7,rgb_pca,0,1
0.7479182,7,rgb_pca,0,1
0.7351111,7,rgb_pca,0,1
0.7052834,7,rgb_pca,0,1
0.73396593,7,rgb_pca,0,1
0.77037966,2,rgb_pca,0,1
0.7382041,2,rgb_pca,0,1
0.77261794,2,rgb_pca,0,1
0.74437124,2,rgb_pca,0,1
0.7724349,2,rgb_pca,0,1
0.7139906,2,rgb_pca,0,1
0.7431981,2,rgb_pca,0,1
0.74236524,2,rgb_pca,0,1
0.6965407,2,rgb_pca,0,1
0.70045954,2,rgb_pca,0,1
0.6837994,2,rgb_pca,0,1
0.6882489,2,rgb_pca,0,1
0.67956746,2,rgb_pca,0,1
0.69875854,2,rgb_pca,0,1
0.70797944,2,rgb_pca,0,1
0.75193703,2,rgb_pca,0,1
0.75113904,2,rgb_pca,0,1
0.69117236,2,rgb_pca,0,1
0.6834501,2,rgb_pca,0,1
0.6808187,2,rgb_pca,0,1
0.6747776,2,rgb_pca,0,1
0.65651923,2,rgb_pca,0,1
